q0p0;q0p1;q1p0;q1p1;s02;s03;s12;s13
34;29;8;26;-13;-12;-20;-11
10;45;24;17;-6;-10;-15;-9
9;23;30;13;-1;-4;-10;-17
47;1;49;3;-14;-18;-7;-2
11;13;24;36;-11;-19;-9;-16
43;22;40;43;-16;-20;-11;0
12;18;44;45;-15;-8;-17;-20
25;39;0;43;-11;-7;-9;-11
0;8;20;25;-16;-5;-11;-6
4;40;23;10;-4;-7;-8;-2
34;6;26;26;-11;-13;-5;-3
6;26;7;46;-10;-4;-8;-11
34;5;27;39;-6;-16;-11;-13
10;21;37;21;-7;-3;-19;-12
32;33;35;21;-3;-12;-1;-20
25;48;48;34;-12;-15;-3;-7
16;32;2;7;-9;-6;-7;-17
1;42;12;25;0;-15;-13;-11
17;32;31;8;-2;-9;-6;-20
7;42;39;44;-8;-6;-6;-4
37;18;10;20;-18;-12;-4;-7
22;32;15;6;-15;-8;-20;-10
13;9;28;32;-14;-1;-8;-13
10;1;10;22;-15;-14;-1;-3
18;40;16;33;-1;-8;-8;-3
15;45;4;21;-3;-8;-10;-8
44;27;49;17;-16;-20;-11;-3
49;13;38;12;-19;-17;-5;-2
6;26;20;14;-3;-19;-19;-10
4;46;19;9;-1;-19;-7;-14
16;38;46;34;-16;-19;-1;-6
12;3;13;39;-11;-15;-5;-19
8;22;7;36;-4;-13;-10;-8
45;18;6;6;-10;-6;-9;-18
37;12;6;39;-19;-18;-5;-15
27;24;45;13;-1;-20;0;-4
9;31;23;12;-8;-15;-4;-9
38;47;9;2;-15;-12;-14;-13
20;34;13;41;-4;-18;-19;-19
33;36;13;2;-15;-19;-18;-4
30;35;47;38;-5;-13;-4;-20
44;41;0;28;-7;-15;-2;-19
35;12;19;31;-19;-20;-14;-13
25;7;39;2;-6;-18;0;-19
15;32;5;39;-3;-16;-4;-1
28;26;41;48;-16;-18;-18;-12
45;4;0;24;0;-19;-19;-10
35;20;30;34;-6;-8;-19;-10
18;43;45;0;-16;-11;-16;-19
21;14;47;14;-16;-5;-6;-10
21;45;15;33;-7;-15;0;-14
23;0;15;28;-16;-20;-12;-1
28;37;47;45;0;-10;-19;-7
41;38;14;36;-8;-14;-4;-3
32;39;14;27;-2;-6;-5;-14
22;39;35;39;-11;-17;-1;-6
43;26;4;48;-10;-11;-15;-5
38;15;39;1;-1;-1;-6;-11
7;27;48;31;-4;-4;0;-10
37;28;27;25;-8;-17;-5;-12
42;13;17;11;0;-2;-13;-12
7;19;15;0;-7;-18;-20;-5
15;22;32;19;-17;0;-15;-20
7;43;12;43;-5;-3;-18;-15
19;14;36;40;-1;-18;-7;-14
42;44;28;2;-12;-12;-18;-19
6;5;31;2;-10;-13;-20;0
25;0;0;27;-15;-8;-10;-11
30;34;7;35;-12;-3;-9;-19
23;25;42;43;-11;-3;-4;-11
