q0p0;q0p1;q1p0;q1p1;s02;s03;s12;s13
30;35;34;40;-10;-11;-17;-15
17;20;4;23;-8;-15;-19;-6
18;0;10;10;-9;-2;-1;-1
44;27;48;33;-16;-10;-19;-1
35;49;11;16;-15;-12;-19;-9
47;8;29;24;-9;-9;-12;-6
4;44;13;17;-8;-12;-1;-11
7;34;45;46;0;-13;-4;-13
46;35;43;36;-7;-7;-18;-7
12;37;6;25;-16;0;-18;-5
28;5;6;35;-1;-19;-6;-7
17;27;49;28;-8;-2;-2;-4
28;30;41;26;-9;-9;-1;-20
16;31;19;24;-4;-17;-8;-16
10;47;32;41;-14;-17;-14;-16
36;28;43;29;-10;-1;-12;0
36;29;1;0;-20;-2;-15;-7
40;32;9;11;-16;-20;-18;-10
49;25;41;2;-10;-4;-12;-3
31;36;18;26;-1;-3;-2;0
44;46;4;47;-1;-8;-9;-6
32;17;12;15;-4;-14;-14;-1
39;43;8;3;-6;-16;0;-15
32;2;34;25;-17;-18;-13;-18
26;27;33;37;-8;-17;-16;0
16;15;42;12;-11;-11;-11;-4
13;49;29;30;-16;-12;-2;-6
46;34;7;49;-7;-12;-9;-12
6;36;48;34;-17;-14;-2;-12
43;41;39;48;-15;-7;-5;-7
29;37;32;19;-9;-9;-1;-1
13;0;31;1;-6;-6;-17;-7
7;40;48;19;-8;-19;-5;-15
13;39;48;6;-19;-3;-19;-4
30;12;18;19;-11;-12;-5;-10
31;34;34;45;-16;-17;-15;-19
28;7;42;6;-12;-19;-9;-16
23;34;28;35;-20;-5;-18;-17
6;49;2;45;-12;-2;-7;-11
45;5;8;47;-4;-8;-20;-15
10;41;30;3;0;-20;-16;-15
22;36;6;21;-17;-19;-11;-1
47;5;6;36;-19;-17;-19;-4
11;45;27;45;-15;-11;-8;-15
29;13;5;36;-4;-11;-9;-18
9;13;49;45;-7;-19;-10;-4
20;0;20;15;-10;-5;-8;-9
34;46;31;44;-1;-3;-6;-8
24;1;46;33;-10;-1;-16;-18
46;33;14;18;0;-20;-12;-13
18;39;19;38;-8;-1;-19;-19
26;31;33;35;-2;-2;-2;-12
15;36;3;14;-8;-15;-10;-11
34;7;19;49;-7;-2;-20;0
6;41;16;0;-19;-11;0;-7
44;20;38;14;-9;-6;-18;-10
9;47;27;38;-15;-17;-17;-2
24;49;16;33;-16;-10;-13;-15
38;26;3;3;-15;-6;-3;-19
44;19;26;31;-11;-19;-11;-4
25;34;5;16;-2;-18;-11;-1
30;24;16;10;-6;0;-19;-9
25;11;0;49;-6;-5;-13;-13
47;8;4;16;-16;-16;-17;-10
21;15;31;15;-6;-7;-16;-5
27;17;15;22;-20;-8;-12;-19
16;32;38;3;-2;-6;-3;-15
0;37;19;42;-14;-1;-9;-10
