q0p0;q0p1;q1p0;q1p1;s02;s03;s12;s13
7;2;0;25;-2;-6;-16;-12
20;40;32;25;-8;-9;-15;-2
13;11;27;43;-16;-7;-1;-14
11;38;21;46;-7;-18;-9;-12
24;22;46;12;-20;-11;-12;0
23;19;47;4;-12;-9;-4;-5
22;37;3;43;-4;-19;-19;-2
31;20;1;32;-17;-16;0;-14
43;41;29;17;-14;-8;-11;-20
31;36;34;3;-12;-18;-3;-13
2;32;8;17;-15;-6;-14;-2
35;34;7;28;0;-1;-11;-13
39;4;13;1;-15;-15;-20;-18
28;1;7;18;-18;-6;-11;0
6;3;26;33;-8;0;-11;-3
21;41;32;10;-14;-8;-15;-16
31;42;13;28;-5;-14;-10;-18
26;8;33;8;-14;-4;-8;0
11;36;5;16;-13;-4;0;-4
28;26;23;8;-8;-12;-20;-18
35;25;32;46;-16;-2;-5;-19
43;23;15;33;-18;-6;-11;0
24;20;5;15;-6;-6;-1;-18
32;4;41;46;-10;-16;-9;-1
14;20;40;41;-6;-6;-8;-15
30;13;7;23;0;-15;-4;-20
15;22;1;21;-5;-12;-5;-20
47;9;48;36;-1;-5;-20;-8
24;15;12;38;-13;-12;-12;-6
43;3;26;39;-1;-12;-1;-19
1;43;1;12;-13;0;-8;-15
43;37;37;35;-8;-16;-20;-2
40;49;34;8;-6;-18;-11;-5
33;11;1;41;-12;-18;-16;-5
10;41;12;23;-10;-20;-13;-11
0;46;9;34;-8;-11;-13;-13
10;1;48;47;-9;-18;-20;-11
3;31;13;35;-18;-11;-12;-15
29;24;35;23;-12;-3;-8;-7
4;45;42;36;-16;-7;-12;-6
8;18;38;20;-20;-14;-9;-14
8;1;24;28;-4;-14;-3;-12
40;33;7;18;-4;-8;-17;-4
47;48;42;2;-7;-13;-3;-11
25;2;26;7;-6;-13;-1;-4
20;10;37;43;-5;-5;-11;-20
24;41;38;19;-2;-9;-6;-12
45;3;21;1;-4;-9;-11;-8
24;18;15;3;-7;-7;-16;0
8;48;47;19;-13;-17;-2;-8
38;42;16;16;-2;-16;-3;-9
27;20;38;20;-13;-2;-15;-12
12;11;4;42;-19;-20;-20;-12
46;3;35;45;-2;-16;-14;-3
29;26;28;37;-11;-2;-10;-15
0;0;14;20;-19;-19;0;-2
36;24;38;15;-13;-3;-19;-1
9;49;22;35;-11;-2;-19;-6
42;5;0;1;-1;-1;-1;-6
44;41;32;45;-12;-11;-10;-9
17;26;10;29;-17;-2;-7;-9
34;42;15;18;-1;-2;-19;-2
29;9;13;34;-9;-4;0;-13
47;44;47;19;-17;-4;-18;-8
10;35;32;11;-2;-11;-5;-1
24;47;41;26;-16;-11;-6;-17
8;2;8;44;-1;-19;-1;-12
9;37;10;32;-1;0;-5;-6
39;0;11;19;-11;-8;0;-2
43;40;38;46;-19;-5;-6;-11
17;18;9;48;-10;0;-12;-20
