q0p0;q0p1;q0p2;q1p0;q1p1;q1p2;q2p0;q2p1;q2p2;s[0, 3];s[0, 4];s[0, 5];s[0, 6];s[0, 7];s[0, 8];s[1, 3];s[1, 4];s[1, 5];s[1, 6];s[1, 7];s[1, 8];s[2, 3];s[2, 4];s[2, 5];s[2, 6];s[2, 7];s[2, 8];s[3, 6];s[3, 7];s[3, 8];s[4, 6];s[4, 7];s[4, 8];s[5, 6];s[5, 7];s[5, 8];cost_ranking 0;cost_ranking 1;cost_ranking 2;cost_ranking 3;cost_ranking 4;cost_ranking 5;cost_ranking 6;cost_ranking 7;cost_ranking 8;cost_ranking 9;cost_ranking 10;cost_ranking 11;cost_ranking 12;cost_ranking 13;cost_ranking 14;cost_ranking 15;cost_ranking 16;cost_ranking 17;cost_ranking 18;cost_ranking 19;cost_ranking 20;cost_ranking 21;cost_ranking 22;cost_ranking 23;cost_ranking 24;cost_ranking 25;cost_ranking 26
28;4;14;16;22;22;19;40;43;40;50;43;34;51;68;8;15;15;19;26;47;19;28;22;31;43;44;28;52;50;41;50;50;35;42;59;8;15;15;19;19;22;26;28;28;31;34;35;40;41;42;43;43;44;47;50;50;50;50;51;52;59;68
19;19;42;19;43;25;18;38;47;28;49;26;31;38;61;38;54;36;17;55;63;43;66;59;54;64;70;30;38;58;41;63;82;36;51;56;17;26;28;30;31;36;36;38;38;38;41;43;49;51;54;54;55;56;58;59;61;63;63;64;66;70;82
26;43;2;6;26;30;18;33;23;21;48;53;38;51;36;32;67;53;50;60;66;4;25;23;18;16;9;11;33;15;30;41;35;38;54;39;4;9;11;15;16;18;21;23;25;30;32;33;35;36;38;38;39;41;48;50;51;53;53;54;60;66;67
49;9;17;22;11;36;15;23;30;56;41;76;56;60;76;14;16;43;4;32;23;38;27;44;23;35;34;29;40;45;9;21;28;44;50;52;4;9;14;16;21;23;23;27;28;29;32;34;35;38;40;41;43;44;44;45;50;52;56;56;60;76;76
49;25;36;42;25;23;20;20;5;84;54;66;66;60;43;55;39;34;25;44;21;67;53;49;56;37;33;43;49;29;41;36;23;31;37;16;16;21;23;25;29;31;33;34;36;37;37;39;41;43;43;44;49;49;53;54;55;56;60;66;66;67;84
21;7;17;38;12;20;17;43;25;59;25;34;26;61;34;41;6;19;14;31;14;51;9;35;16;44;40;48;77;62;10;46;20;25;59;39;6;9;10;14;14;16;19;20;25;25;26;31;34;34;35;39;40;41;44;46;48;51;59;59;61;62;77
10;21;27;30;13;49;18;41;16;33;7;51;15;44;11;37;14;55;31;47;21;38;24;65;41;66;23;43;58;37;14;46;29;54;78;57;7;11;14;14;15;21;23;24;29;31;33;37;37;38;41;43;44;46;47;51;54;55;57;58;65;66;78
30;17;2;41;9;16;14;42;14;67;37;30;37;66;36;57;18;20;20;46;24;42;11;5;16;39;12;40;83;37;13;33;15;17;46;14;5;11;12;13;14;15;16;17;18;20;20;24;30;33;36;37;37;37;39;40;42;46;46;57;66;67;83
16;7;10;3;1;49;1;11;46;9;15;64;3;21;60;-2;-3;53;-4;12;51;-6;11;52;0;14;37;-4;-1;44;1;-7;29;41;57;84;-7;-6;-4;-4;-3;-2;-1;0;1;3;9;11;12;14;15;21;29;37;41;44;51;52;53;57;60;64;84
48;26;23;25;10;3;7;28;16;59;50;37;39;62;52;44;35;25;18;43;32;30;31;17;19;41;30;23;39;33;1;37;24;6;20;6;1;6;6;17;18;19;20;23;24;25;30;30;31;32;33;35;37;37;39;39;41;43;44;50;52;59;62
44;0;13;18;12;37;22;27;22;50;42;62;50;55;64;3;0;19;2;12;18;19;8;41;28;30;16;38;33;22;33;33;25;43;47;45;0;2;3;8;12;16;18;19;19;22;25;28;30;33;33;33;38;41;42;43;45;47;50;50;55;62;64
2;28;28;24;3;10;26;14;21;24;0;-1;20;5;11;42;17;21;39;34;32;42;27;34;49;24;40;49;19;32;12;7;24;20;9;13;-1;0;5;7;9;11;12;13;17;19;20;20;21;24;24;24;27;32;32;34;34;39;40;42;42;49;49
10;14;22;15;7;9;18;24;45;23;-3;5;17;27;39;23;2;22;23;31;52;22;28;14;35;33;49;21;37;54;10;22;34;18;17;44;-3;2;5;10;14;17;17;18;21;22;22;22;23;23;23;27;28;31;33;34;35;37;39;44;49;52;54
3;5;34;33;24;48;48;2;26;32;25;33;51;-15;29;36;24;43;36;-3;15;53;44;82;78;32;55;65;35;57;68;14;41;80;40;68;-15;-3;14;15;24;25;29;32;32;33;35;36;36;40;41;43;44;51;53;55;57;65;68;68;78;80;82
21;41;23;40;12;1;41;36;26;52;14;7;47;57;37;63;49;22;66;68;66;52;17;14;51;48;35;70;75;51;45;33;37;36;23;12;7;12;14;14;17;22;23;33;35;36;37;37;45;47;48;49;51;51;52;52;57;63;66;66;68;70;75
32;22;39;21;25;21;49;31;42;47;49;49;61;51;67;23;34;37;55;40;62;43;57;43;80;57;77;64;38;45;66;37;48;67;52;53;23;34;37;37;38;40;43;43;45;47;48;49;49;51;52;53;55;57;57;61;62;64;66;67;67;77;80
32;2;34;36;31;38;20;7;3;59;46;68;51;34;30;38;19;26;3;-4;-6;53;56;70;34;23;35;50;27;25;49;21;27;50;38;35;-6;-4;3;19;21;23;25;26;27;27;30;34;34;35;35;38;38;46;49;50;50;51;53;56;59;68;70
35;0;11;23;11;19;0;30;33;48;28;47;24;63;48;17;-4;11;-3;25;22;26;19;14;1;28;27;13;41;38;4;23;34;11;47;35;-4;-3;1;4;11;11;13;14;17;19;22;23;24;25;26;27;28;28;34;35;38;41;47;47;48;48;63
35;46;25;5;13;48;32;5;12;20;39;82;57;31;29;36;48;91;60;49;41;11;34;59;41;23;21;21;2;2;27;9;9;70;36;60;2;2;9;9;11;20;21;21;23;27;29;31;34;36;36;39;41;41;48;49;57;59;60;60;70;82;91
22;8;32;5;24;10;36;30;36;26;44;31;45;32;46;-7;28;3;40;24;41;36;45;30;64;54;65;24;28;31;40;46;57;35;28;35;-7;3;24;24;26;28;28;28;30;31;31;32;35;35;36;40;40;41;44;45;45;46;46;54;57;64;65
32;34;18;37;30;2;30;24;18;66;50;14;44;42;31;55;61;35;58;54;36;36;38;4;29;41;32;62;56;44;56;43;40;13;22;0;0;4;13;14;22;29;31;32;35;36;36;38;40;41;42;43;44;44;50;54;55;56;56;58;61;62;66
5;42;49;36;23;21;9;35;29;35;11;10;8;25;15;66;62;45;34;77;58;72;71;60;47;65;68;41;52;57;17;41;47;29;42;47;8;10;11;15;17;25;29;34;35;41;41;42;45;47;47;47;52;57;58;60;62;65;66;68;71;72;77
34;32;0;28;0;32;23;35;9;47;26;64;51;50;28;56;27;62;36;57;23;18;-1;28;13;33;8;47;61;26;9;35;7;52;48;31;-1;7;8;9;13;18;23;26;26;27;28;28;31;33;35;36;47;47;48;50;51;52;56;57;61;62;64
8;49;38;47;13;44;10;21;35;36;2;47;8;27;29;82;58;93;52;51;73;71;48;74;47;51;70;47;50;69;12;14;34;40;45;73;2;8;12;14;27;29;34;36;40;45;47;47;47;48;50;51;51;52;58;69;70;71;73;73;74;82;93
44;35;21;1;15;19;18;5;44;25;55;58;47;34;73;33;47;44;36;22;64;3;30;20;21;24;51;19;-7;27;33;12;43;21;22;60;-7;3;12;19;20;21;21;22;22;24;25;27;30;33;33;34;36;43;44;47;47;51;55;58;60;64;73
45;17;10;3;33;14;29;42;46;37;62;53;62;75;90;4;34;15;44;48;45;2;39;6;19;41;49;27;42;48;51;68;76;41;47;48;2;4;6;15;19;27;34;37;39;41;41;42;44;45;47;48;48;48;49;51;53;62;62;68;75;76;90
0;9;11;36;49;31;27;32;26;30;42;19;26;24;15;39;48;36;32;36;33;38;47;35;18;30;24;63;49;46;73;72;66;56;56;56;15;18;19;24;24;26;30;30;32;33;35;36;36;38;39;42;46;47;48;49;56;56;56;63;66;72;73
3;32;32;4;31;33;28;46;10;-6;34;34;25;32;-4;25;46;62;41;64;38;23;62;51;45;63;26;23;36;13;45;77;33;44;62;34;-6;-4;13;23;23;25;25;26;32;33;34;34;34;36;38;41;44;45;45;46;51;62;62;62;63;64;77
20;32;2;6;12;10;45;0;24;24;28;20;49;10;35;23;25;34;77;25;40;-1;-3;-7;44;-7;17;38;2;12;50;-2;23;48;3;34;-7;-7;-3;-2;-1;2;3;10;12;17;20;23;23;24;25;25;28;34;34;35;38;40;44;48;49;50;77
29;3;31;6;39;14;41;43;9;20;63;38;62;66;28;8;28;4;31;31;8;30;58;40;61;74;37;33;29;3;62;64;30;49;42;19;3;4;8;8;19;20;28;28;29;30;30;31;31;33;37;38;40;42;49;58;61;62;62;63;64;66;74
49;1;41;23;42;24;39;9;40;55;76;72;86;40;72;24;30;21;37;-2;35;56;83;49;79;43;64;61;30;57;72;37;67;54;26;61;-2;21;24;26;30;30;35;37;37;40;43;49;54;55;56;57;61;61;64;67;72;72;72;76;79;83;86
24;34;38;43;43;45;29;22;25;53;66;52;51;32;36;57;60;69;58;37;51;76;72;64;55;50;61;60;54;53;71;57;58;61;63;57;32;36;37;50;51;51;52;53;53;54;55;57;57;57;58;58;60;60;61;61;63;64;66;69;71;72;76
30;13;25;44;42;39;49;46;49;64;65;64;77;63;61;42;50;34;60;41;45;57;63;51;65;65;57;92;73;84;80;83;87;84;82;83;34;41;42;45;50;51;57;57;60;61;63;63;64;64;65;65;65;73;77;80;82;83;83;84;84;87;92
8;25;24;5;34;16;40;30;10;12;32;21;47;38;12;25;54;33;62;49;29;16;56;32;48;45;34;40;24;3;69;64;32;51;39;17;3;12;12;16;17;21;24;25;29;32;32;32;33;34;38;39;40;45;47;48;49;51;54;56;62;64;69
7;12;41;40;10;29;16;40;45;31;5;19;9;44;42;45;17;41;18;52;40;71;42;58;54;76;74;42;64;84;19;36;46;32;67;58;5;9;17;18;19;19;31;32;36;40;41;42;42;42;44;45;46;52;54;58;58;64;67;71;74;76;84
1;34;6;34;35;35;36;6;19;31;19;23;20;-2;15;59;55;63;63;30;42;27;25;41;30;11;23;51;32;41;52;26;42;67;37;52;-2;11;15;19;20;23;23;25;26;27;30;30;31;32;37;41;41;42;42;51;52;52;55;59;63;63;67
17;5;28;19;19;6;23;35;16;21;28;14;36;35;20;15;13;5;15;22;16;40;46;34;34;60;33;22;34;30;28;36;15;21;37;22;5;13;14;15;15;15;16;20;21;21;22;22;22;28;28;30;33;34;34;34;35;36;36;37;40;46;60
21;30;46;10;33;25;16;48;26;27;48;28;21;53;27;27;44;44;35;73;52;49;75;63;61;93;66;20;48;33;34;61;57;28;58;41;20;21;27;27;27;28;28;33;34;35;41;44;44;48;48;49;52;53;57;58;61;61;63;66;73;75;93
43;10;46;22;1;49;26;5;0;52;28;73;59;38;36;24;-2;59;21;14;-5;49;33;77;53;44;41;29;26;21;17;-9;-2;75;51;39;-9;-5;-2;-2;14;17;21;21;24;26;28;29;33;36;38;39;41;44;49;51;52;53;59;59;73;75;77
8;45;24;26;3;30;2;25;39;22;-8;19;5;23;34;70;29;72;32;66;77;43;12;46;8;34;44;13;44;59;1;28;41;13;45;49;-8;1;5;8;12;13;13;19;22;23;28;29;32;34;34;41;43;44;44;45;46;49;59;66;70;72;77
2;31;0;24;26;46;43;20;40;8;21;45;32;19;31;42;49;59;72;36;60;22;13;27;38;17;33;53;27;47;60;32;47;71;63;84;8;13;17;19;21;22;27;27;31;32;32;33;36;38;42;45;47;47;49;53;59;60;60;63;71;72;84
37;9;26;49;15;17;14;34;37;73;46;35;41;62;68;42;4;10;22;41;36;62;37;28;23;52;61;47;64;84;27;49;51;14;37;47;4;10;14;22;23;27;28;35;36;37;37;41;41;42;46;47;47;49;51;52;61;62;62;64;68;73;84
42;26;30;12;22;7;1;40;14;53;51;31;29;76;54;36;38;15;11;65;40;37;45;22;22;52;44;-6;34;8;17;47;20;-9;42;20;-9;-6;8;11;15;17;20;20;22;22;29;31;34;36;37;38;40;42;44;45;47;51;52;53;54;65;76
27;9;17;14;5;35;12;40;23;35;31;59;35;67;50;8;-4;29;1;44;32;14;10;44;26;56;38;16;49;30;-1;39;12;34;70;44;-4;-1;1;8;10;12;14;16;26;29;30;31;32;34;35;35;38;39;44;44;44;49;50;56;59;67;70
29;34;5;22;15;36;24;43;9;40;27;52;38;69;35;47;49;68;40;76;25;12;9;29;17;47;13;43;57;19;32;42;7;49;75;44;7;9;12;13;17;19;25;27;29;32;35;38;40;40;42;43;44;47;47;49;49;52;57;68;69;75;76
27;6;49;14;18;16;46;17;15;21;39;35;53;36;38;17;17;3;37;11;14;53;66;56;81;52;50;57;26;27;60;25;20;48;19;18;3;11;14;17;17;18;19;20;21;25;26;27;35;36;37;38;39;48;50;52;53;53;56;57;60;66;81
40;27;32;39;2;6;48;47;4;68;27;36;72;85;40;50;21;25;73;54;12;67;25;32;71;62;28;84;74;38;38;39;4;42;46;10;4;10;12;21;25;25;27;28;32;36;38;38;39;40;42;46;50;54;62;67;68;71;72;73;74;84;85
2;32;2;16;33;3;48;24;27;1;19;3;35;19;29;41;51;34;70;40;44;17;25;-5;42;21;21;61;34;41;80;57;45;37;18;13;-5;1;3;13;17;18;19;19;21;21;25;29;34;34;35;37;40;41;41;42;44;45;51;57;61;70;80
49;28;6;14;35;22;49;29;30;43;64;59;95;58;63;38;48;43;74;49;40;5;29;16;42;31;17;46;31;29;84;63;48;52;31;47;5;16;17;29;29;31;31;31;38;40;42;43;43;46;47;48;48;49;52;58;59;63;63;64;74;84;95
32;35;4;10;27;10;42;18;7;29;42;25;71;43;28;39;60;35;64;41;35;-2;31;-4;33;22;-4;33;20;14;58;44;18;36;19;-3;-4;-4;-3;-2;14;18;19;20;22;25;28;29;31;33;33;35;35;36;39;41;42;43;44;58;60;64;71
22;43;21;32;46;0;3;43;19;45;67;8;16;52;23;55;81;32;31;85;45;49;64;20;9;52;32;32;59;46;49;74;54;-15;36;1;-15;1;8;9;16;20;23;31;32;32;32;36;45;45;46;49;49;52;52;54;55;59;64;67;74;81;85
35;38;14;26;24;48;13;19;14;59;39;74;43;49;31;60;55;67;51;52;39;30;20;43;8;17;24;33;38;21;17;37;35;41;67;43;8;17;17;20;21;24;30;31;33;35;37;38;39;39;41;43;43;43;49;51;52;55;59;60;67;67;74
15;17;41;2;26;21;36;48;48;12;26;22;34;43;50;-1;42;18;43;60;54;23;64;60;71;78;76;18;47;43;54;54;64;52;49;51;-1;12;18;18;22;23;26;34;42;43;43;43;47;49;50;51;52;54;54;54;60;60;64;64;71;76;78
34;42;36;36;24;41;47;17;33;64;45;56;72;42;48;70;63;68;73;58;66;56;42;66;68;38;66;82;38;65;70;36;57;83;57;57;36;38;38;42;42;45;48;56;56;57;57;57;58;63;64;65;66;66;66;68;68;70;70;72;73;82;83
6;48;48;42;47;32;20;25;34;28;53;32;9;29;20;70;81;68;59;66;74;85;94;66;64;55;68;51;60;56;49;64;74;33;37;63;9;20;28;29;32;33;37;49;51;53;55;56;59;60;63;64;64;66;66;68;68;70;74;74;81;85;94
22;44;9;13;15;23;39;30;14;30;18;37;48;49;27;52;57;52;66;72;41;2;11;20;47;38;20;51;31;12;42;42;10;49;48;35;2;10;11;12;18;20;20;27;30;31;35;37;38;41;42;42;47;48;48;49;49;51;52;52;57;66;72
12;27;1;40;25;27;23;35;21;33;37;28;18;32;22;53;48;35;44;52;29;36;8;28;7;32;16;55;69;51;46;44;29;42;51;48;7;8;16;18;22;28;28;29;29;32;32;33;35;36;37;42;44;44;46;48;48;51;51;52;53;55;69
37;42;27;23;47;7;1;19;31;55;69;43;22;55;56;45;88;48;23;52;65;31;58;15;20;43;38;19;34;43;46;61;70;7;22;21;7;15;19;20;21;22;22;23;31;34;38;43;43;43;45;46;48;52;55;55;56;58;61;65;69;70;88
19;48;28;17;49;14;8;27;25;23;61;25;16;26;43;61;82;61;52;57;63;31;63;40;33;51;35;16;32;37;50;68;71;2;40;36;2;16;16;23;25;26;31;32;33;35;36;37;40;40;43;50;51;52;57;61;61;61;63;63;68;71;82
8;11;2;37;35;40;21;49;42;37;26;38;24;54;35;29;29;35;16;52;43;38;20;40;23;37;44;41;78;75;48;77;76;46;83;68;16;20;23;24;26;29;29;35;35;37;37;38;38;40;41;43;44;46;48;52;54;68;75;76;77;78;83
1;21;5;29;33;47;19;27;35;26;22;41;16;11;32;31;43;61;20;40;55;28;20;32;11;20;39;34;50;56;49;57;48;57;73;62;11;11;16;20;20;20;22;26;28;31;32;32;34;39;40;41;43;48;49;50;55;56;57;57;61;62;73
1;8;24;28;6;36;38;11;18;26;-6;27;35;-7;5;26;14;33;28;9;17;39;17;57;48;31;26;66;26;39;42;-3;24;60;28;48;-7;-6;-3;5;9;14;17;17;24;26;26;26;26;27;28;28;31;33;35;39;39;42;48;48;57;60;66
13;6;10;10;35;21;45;19;47;20;43;23;58;23;57;12;41;9;50;22;46;3;27;31;52;29;49;49;22;40;61;51;75;58;24;52;3;9;12;20;22;22;23;23;24;27;29;31;40;41;43;46;49;49;50;51;52;52;57;58;58;61;75
46;6;33;32;24;44;3;40;46;70;51;76;45;81;88;19;20;33;2;40;38;63;40;71;20;56;67;33;72;59;12;63;52;35;75;76;2;12;19;20;20;33;33;35;38;40;40;45;51;52;56;59;63;63;67;70;71;72;75;76;76;81;88
0;32;49;2;23;25;20;19;21;-9;19;25;20;6;11;21;39;53;33;33;52;49;60;57;51;61;60;19;3;12;43;30;34;44;25;44;-9;3;6;11;12;19;19;20;21;25;25;30;33;33;34;39;43;44;44;49;51;52;53;57;60;60;61
19;19;38;34;24;46;20;35;27;35;24;48;22;52;41;40;38;47;22;39;41;53;49;84;50;63;45;34;68;42;32;56;39;51;63;70;22;22;24;32;34;35;38;39;39;40;41;41;42;45;47;48;49;50;51;52;53;56;63;63;68;70;84
6;32;17;22;37;14;8;25;39;14;24;11;-1;22;43;35;64;37;33;52;53;31;50;11;24;29;45;19;37;47;27;49;69;12;21;46;-1;11;11;12;14;19;21;22;24;24;27;29;31;33;35;37;37;43;45;46;47;49;50;52;53;64;69
35;12;7;32;39;38;2;18;4;55;63;67;27;35;37;40;49;30;9;20;3;28;28;42;-7;17;-3;32;37;24;39;52;41;29;46;32;-7;-3;3;9;17;20;24;27;28;28;29;30;32;32;35;37;37;39;40;41;42;46;49;52;55;63;67
46;34;5;13;44;39;7;32;34;55;70;68;41;62;66;34;59;72;29;56;62;9;48;33;12;20;22;0;34;35;46;65;60;39;61;59;0;9;12;20;22;29;33;34;34;35;39;41;46;48;55;56;59;59;60;61;62;62;65;66;68;70;72
22;21;46;40;24;9;37;34;20;43;43;19;53;55;34;51;27;17;56;49;21;71;65;43;82;60;57;70;55;48;51;47;31;27;23;14;14;17;19;21;23;27;27;31;34;43;43;43;47;48;49;51;51;53;55;55;56;57;60;65;70;71;82
39;2;19;9;42;4;13;18;24;28;65;23;49;43;56;-6;30;6;6;7;22;21;48;12;19;20;33;5;15;21;40;41;64;9;9;21;-6;5;6;6;7;9;9;12;15;19;20;21;21;21;22;23;28;30;33;40;41;43;48;49;56;64;65
29;19;17;32;3;2;25;48;11;52;16;17;38;72;32;34;13;2;40;67;17;44;4;5;27;56;26;55;80;40;21;38;-4;24;32;11;-4;2;4;5;11;13;16;17;17;21;24;26;27;32;32;34;38;38;40;40;44;52;55;56;67;72;80
13;49;16;48;42;34;12;29;34;59;50;29;5;26;34;88;79;82;52;74;72;60;54;42;28;30;31;45;61;82;44;69;64;36;47;61;5;26;28;29;30;31;34;36;42;44;45;47;50;52;54;59;60;61;61;64;69;72;74;79;82;82;88
13;13;14;48;49;12;35;30;41;60;56;5;41;37;43;42;51;17;38;27;36;58;59;26;44;38;44;74;67;80;80;61;86;35;38;44;5;17;26;27;35;36;37;38;38;38;41;42;43;44;44;44;51;56;58;59;60;61;67;74;80;80;86
49;40;13;11;31;27;22;41;42;49;68;73;70;89;83;42;59;65;56;73;69;9;41;25;25;54;35;32;33;33;45;70;56;31;66;59;9;25;25;31;32;33;33;35;41;42;45;49;54;56;56;59;59;65;66;68;69;70;70;73;73;83;89
11;40;5;37;27;26;38;0;34;41;35;31;33;7;28;70;56;53;78;39;56;37;12;17;32;-12;38;67;20;68;63;21;55;58;11;45;-12;7;11;12;17;20;21;28;31;32;33;35;37;38;39;41;45;53;55;56;56;58;63;67;68;70;78
7;28;15;19;39;0;26;0;1;7;40;-4;17;5;2;41;51;25;51;11;14;26;47;8;28;12;12;25;0;0;51;32;23;14;-4;-6;-6;-4;-4;0;0;2;5;7;8;11;12;12;14;14;17;23;25;25;26;28;32;40;41;47;51;51;51
3;24;20;42;12;49;0;49;0;31;13;51;-1;36;-5;62;23;59;4;71;14;54;13;64;3;62;1;40;78;23;-1;58;1;33;78;35;-5;-1;-1;1;1;3;4;13;13;14;23;23;31;33;35;36;40;51;54;58;59;62;62;64;71;78;78
2;6;11;6;33;37;26;39;20;5;27;23;19;25;11;-5;20;30;31;32;20;13;41;29;27;40;15;18;41;10;44;59;39;57;61;52;-5;5;10;11;13;15;18;19;20;20;23;25;27;27;29;30;31;32;39;40;41;41;44;52;57;59;61
22;20;4;0;41;15;7;9;17;11;46;24;20;27;27;18;57;19;12;23;18;-8;32;1;-7;8;11;7;-2;7;34;36;51;4;14;19;-8;-7;-2;1;4;7;7;8;11;11;12;14;18;18;19;19;20;23;24;27;27;32;34;36;46;51;57
36;44;4;44;3;38;6;39;48;64;21;58;25;67;84;71;31;78;31;81;74;28;-5;23;-5;25;51;50;80;76;-11;36;38;25;67;80;-11;-5;-5;21;23;25;25;25;28;31;31;36;38;50;51;58;64;67;67;71;74;76;78;80;80;81;84
44;31;26;46;28;46;49;34;8;74;55;90;81;59;43;57;47;68;74;50;32;54;35;61;75;47;31;95;67;41;77;53;18;87;79;35;18;31;32;35;35;41;43;47;47;50;53;54;55;57;59;61;67;68;74;74;75;77;79;81;87;90;95
1;43;37;17;25;20;2;49;48;4;14;11;-4;38;31;51;48;51;35;85;88;43;43;45;33;83;66;14;49;56;21;74;62;22;63;53;-4;4;11;14;14;21;22;31;33;35;38;43;43;45;48;49;51;51;53;56;62;63;66;74;83;85;88
9;17;0;32;7;22;31;10;7;31;12;15;21;10;7;31;8;25;48;17;4;29;-5;6;21;-4;-5;56;32;33;27;2;4;44;20;25;-5;-5;-4;2;4;4;6;7;8;10;12;15;17;20;21;21;25;25;27;29;31;31;32;33;44;48;56
8;24;44;25;36;37;30;41;19;15;33;38;34;33;11;37;52;60;42;59;34;64;78;74;73;68;55;54;48;37;56;77;43;53;65;49;11;15;33;33;34;34;37;37;38;42;43;48;49;52;53;54;55;56;59;60;64;65;68;73;74;77;78
17;26;33;14;26;12;3;21;42;13;28;21;19;38;50;25;51;18;10;34;60;30;50;30;16;53;68;10;25;40;13;38;53;-3;22;48;-3;10;10;13;13;16;18;19;21;22;25;25;28;30;30;34;38;38;40;48;50;50;51;53;53;60;68
40;6;24;48;35;44;43;2;6;87;58;76;76;40;27;50;28;33;38;5;10;59;57;62;66;26;13;82;38;48;63;34;26;79;27;48;5;10;13;26;26;27;27;28;33;34;38;38;40;48;48;50;57;58;59;62;63;66;76;76;79;82;87
19;27;29;5;44;29;39;24;7;9;50;43;45;35;17;27;59;49;60;37;30;21;67;39;49;50;33;27;17;-5;63;62;49;62;38;20;-5;9;17;17;20;21;27;27;30;33;35;37;38;39;43;45;49;49;49;50;50;59;60;62;62;63;67
13;8;17;21;20;44;21;19;26;22;19;54;16;20;26;19;11;44;25;26;28;19;20;51;36;25;39;36;25;32;32;21;42;53;47;70;11;16;19;19;19;20;20;21;22;25;25;25;26;26;28;32;32;36;36;39;42;44;47;51;53;54;70
16;20;27;3;26;15;17;24;38;15;41;21;14;28;47;22;43;25;19;42;40;26;45;24;34;50;46;0;16;30;38;37;59;27;31;36;0;14;15;16;19;21;22;24;25;26;27;28;30;31;34;36;37;38;40;41;42;43;45;46;47;50;59
11;18;34;45;30;38;8;8;6;54;40;40;1;13;6;50;31;55;24;19;15;77;48;60;38;39;22;36;40;32;20;30;33;41;39;34;1;6;13;15;19;20;22;24;30;31;32;33;34;36;38;39;39;40;40;40;41;48;50;54;55;60;77
4;19;44;18;6;22;46;6;27;20;0;18;47;4;23;37;10;37;58;12;32;53;33;54;89;33;56;62;11;39;36;-5;28;64;21;34;-5;0;4;10;11;12;18;20;21;23;28;32;33;33;34;36;37;37;39;47;53;54;56;58;62;64;89
30;8;23;47;22;36;46;29;14;73;35;65;74;52;30;47;26;27;54;21;19;64;36;51;58;43;30;80;67;53;54;38;36;78;54;34;19;21;26;27;30;30;34;35;36;36;38;43;47;51;52;53;54;54;54;58;64;65;67;73;74;78;80
4;18;16;5;39;8;7;27;4;3;30;12;7;18;4;8;39;13;10;43;6;2;50;24;5;26;9;1;20;5;37;54;33;0;22;3;0;1;2;3;3;4;5;5;6;7;8;9;10;12;13;18;20;22;24;26;30;33;37;39;43;50;54
9;43;37;9;8;8;38;26;39;17;3;2;32;17;35;47;32;46;67;63;77;37;41;40;74;58;58;44;33;35;26;20;41;37;14;41;2;3;14;17;17;20;26;32;32;33;35;35;37;37;40;41;41;41;44;46;47;58;58;63;67;74;77
5;23;6;16;40;16;5;46;40;18;38;13;7;45;26;39;62;36;17;58;55;16;34;18;-6;51;34;20;43;39;42;71;76;2;55;49;-6;2;7;13;16;17;18;18;20;26;34;34;36;38;39;39;42;43;45;49;51;55;55;58;62;71;76
19;27;0;39;14;8;19;3;49;38;17;27;25;2;60;60;28;16;46;13;70;30;12;-12;6;-15;34;46;34;68;33;7;59;23;3;46;-15;-12;2;3;6;7;12;13;16;17;23;25;27;28;30;33;34;34;38;46;46;46;59;60;60;68;70
10;24;29;11;23;18;20;34;3;11;27;15;23;39;-1;24;42;39;40;38;22;32;37;47;43;53;30;22;31;-6;35;37;26;38;46;10;-6;-1;10;11;15;22;22;23;24;26;27;30;31;32;35;37;37;38;38;39;39;40;42;43;46;47;53
27;19;12;35;1;42;32;44;13;54;15;68;41;68;20;44;19;41;49;47;27;33;-3;38;28;48;21;63;60;30;15;39;-6;68;66;53;-6;-3;15;15;19;20;21;27;28;30;33;38;39;41;41;44;47;48;49;53;54;60;63;66;68;68;68
43;30;9;44;5;36;19;10;5;78;39;66;43;40;33;68;31;53;40;39;34;47;-4;35;15;3;14;54;37;33;4;1;2;41;42;22;-4;1;2;3;4;14;15;22;31;33;33;34;35;37;39;39;40;40;41;42;43;47;53;54;66;68;78
10;36;25;22;44;16;5;41;24;24;50;8;4;44;32;53;61;36;25;69;51;34;68;27;29;56;38;8;43;31;36;69;66;11;54;39;4;8;8;11;24;25;27;29;31;32;34;36;36;38;39;43;44;50;51;53;54;56;61;66;68;69;69
45;33;8;24;42;1;35;46;47;59;86;40;67;72;87;48;65;33;56;73;69;26;41;8;35;46;42;58;58;53;59;85;73;24;33;34;8;24;26;33;33;34;35;40;41;42;46;48;53;56;58;58;59;59;65;67;69;72;73;73;85;86;87
16;3;17;16;46;10;28;30;37;26;61;10;41;29;34;-1;35;-5;20;29;20;24;49;18;37;31;51;25;30;34;74;58;64;25;23;39;-5;-1;10;18;20;20;23;24;25;25;26;29;29;30;31;34;34;35;37;39;41;49;51;58;61;64;74
8;44;33;28;32;9;36;2;22;29;25;8;41;-6;15;54;76;35;65;30;60;60;61;42;50;34;50;45;12;32;54;24;37;28;9;12;-6;8;9;12;12;15;24;25;28;29;30;32;34;35;37;41;42;45;50;50;54;54;60;60;61;65;76
46;44;46;21;39;39;11;45;23;65;75;78;37;91;66;59;76;76;54;79;55;54;68;75;52;74;66;26;55;41;38;82;43;40;79;54;26;37;38;40;41;43;52;54;54;54;55;55;59;65;66;66;68;74;75;75;76;76;78;79;79;82;91
