q0p0;q0p1;q1p0;q1p1;s02;s03;s12;s13
14;17;33;6;-11;-18;-8;-2
43;41;45;43;-10;-6;-10;-3
0;6;44;46;-18;-9;-19;-13
49;9;26;31;-7;-2;-17;-7
43;29;42;41;-11;-2;-2;-19
35;18;25;26;-6;-15;-16;-19
7;34;12;27;-7;-3;-1;-17
30;32;46;12;-11;-20;-6;-17
20;21;34;47;-1;-4;-19;-14
37;33;43;46;-2;-6;-8;-2
34;45;33;46;-6;-10;-19;-6
39;16;21;32;-18;-17;-5;-20
41;11;37;1;-3;-10;-8;0
35;28;25;17;-15;-18;-1;-10
47;37;17;41;-6;-19;-20;-2
9;38;39;20;0;-13;-13;-19
14;7;33;39;-15;-18;-5;-13
33;35;2;25;-2;-9;-2;-5
17;4;26;1;-16;-12;-10;0
31;45;34;0;-15;-10;-8;-9
35;11;42;41;-1;-16;-7;-1
11;11;49;0;-16;-13;-5;-13
8;20;1;24;-5;-13;-6;-3
20;24;25;37;-4;-8;-9;-5
3;7;17;32;-15;-3;-19;-3
48;10;35;47;-17;-1;-4;-19
33;10;31;0;-11;-12;-20;-4
9;23;17;26;-13;-19;-3;-13
0;48;36;24;-16;-2;-2;-14
20;49;9;15;-3;-3;-4;-5
1;40;16;44;-7;-10;-16;-16
14;48;36;49;-16;-6;-13;-8
25;7;36;48;-13;-5;-10;-10
26;20;14;18;-13;-12;-16;-12
27;27;31;5;-3;-10;-16;-12
20;25;41;32;-19;-8;-5;0
45;7;30;10;-5;-19;-16;-3
21;3;2;8;-13;-4;-6;-13
27;31;16;48;-16;-6;-14;-1
19;40;8;32;0;-11;-11;-8
1;32;6;13;-16;-9;-11;-5
16;19;25;40;-6;-4;-3;-9
47;24;12;15;-7;-3;-18;-20
32;17;45;17;-15;-3;-16;-18
17;27;47;11;-15;-2;-3;-3
3;22;11;40;-20;-10;0;-2
16;2;35;12;-17;-1;-4;-2
35;9;3;17;-11;-19;-9;-11
32;34;42;18;-15;-7;-17;-13
23;20;10;23;-11;-12;-12;-9
18;8;45;0;-5;-12;-19;-15
16;48;24;13;-5;-11;-10;-17
30;27;46;49;-17;-4;-19;-7
27;17;46;19;-18;-8;-9;-16
0;36;14;3;-13;-19;-8;-13
44;9;22;16;-7;0;-12;-18
18;35;32;4;-8;-14;-4;-9
13;33;48;24;-17;-17;-3;-19
6;15;16;10;-11;-7;-17;-1
13;34;25;45;-20;-19;-4;-2
6;48;24;33;-5;-6;-2;-20
18;32;48;41;-13;-15;-9;-17
40;48;9;8;-3;-18;-18;-17
48;6;29;15;-16;-17;-14;-12
44;2;45;4;-20;-16;-8;-15
17;36;14;36;-17;-8;-12;-15
49;24;11;6;-14;-16;-5;-15
