q0p0;q0p1;q0p2;q1p0;q1p1;q1p2;q2p0;q2p1;q2p2;s[0, 3];s[0, 4];s[0, 5];s[0, 6];s[0, 7];s[0, 8];s[1, 3];s[1, 4];s[1, 5];s[1, 6];s[1, 7];s[1, 8];s[2, 3];s[2, 4];s[2, 5];s[2, 6];s[2, 7];s[2, 8];s[3, 6];s[3, 7];s[3, 8];s[4, 6];s[4, 7];s[4, 8];s[5, 6];s[5, 7];s[5, 8];cost_ranking 0;cost_ranking 1;cost_ranking 2;cost_ranking 3;cost_ranking 4;cost_ranking 5;cost_ranking 6;cost_ranking 7;cost_ranking 8;cost_ranking 9;cost_ranking 10;cost_ranking 11;cost_ranking 12;cost_ranking 13;cost_ranking 14;cost_ranking 15;cost_ranking 16;cost_ranking 17;cost_ranking 18;cost_ranking 19;cost_ranking 20;cost_ranking 21;cost_ranking 22;cost_ranking 23;cost_ranking 24;cost_ranking 25;cost_ranking 26
30;39;37;11;47;1;34;4;33;31;66;25;51;24;53;46;81;27;57;35;70;38;80;31;52;37;56;45;0;32;81;31;77;29;2;30;0;2;24;25;27;29;30;31;31;31;32;35;37;38;45;46;51;52;53;56;57;66;70;77;80;81;81
44;0;45;39;7;10;33;2;2;72;32;37;68;39;28;29;-2;9;14;-1;-18;79;52;48;78;27;37;55;41;22;25;-6;9;25;9;0;-18;-6;-2;-1;0;9;9;9;14;22;25;25;27;28;29;32;37;37;39;41;48;52;55;68;72;78;79
33;14;10;41;2;42;31;36;8;65;23;55;57;59;22;50;0;49;28;43;8;37;-8;41;33;40;10;63;76;44;19;23;10;67;63;35;-8;0;8;10;10;19;22;23;23;28;33;35;37;40;41;43;44;49;50;55;57;59;63;63;65;67;76
4;16;4;39;19;48;39;22;31;38;12;39;36;22;23;50;32;49;54;35;43;36;14;43;38;17;22;61;49;56;44;40;33;73;59;77;12;14;17;22;22;23;32;33;35;36;36;38;38;39;40;43;43;44;49;49;50;54;56;59;61;73;77
2;46;24;24;31;17;13;37;0;23;31;16;6;28;-2;69;75;61;54;73;33;48;38;41;24;60;16;35;43;4;40;68;15;13;52;-2;-2;-2;4;6;13;15;16;16;23;24;28;31;33;35;38;40;41;43;48;52;54;60;61;68;69;73;75
44;43;19;4;19;21;11;13;44;32;46;57;39;49;82;47;46;57;45;48;72;10;20;40;25;28;55;8;9;43;24;18;62;19;19;64;8;9;10;18;19;19;20;24;25;28;32;39;40;43;45;46;46;47;48;49;55;57;57;62;64;72;82
3;46;48;14;22;25;47;23;6;12;21;24;32;18;-2;51;59;67;89;54;37;49;68;64;79;69;47;56;35;11;50;42;18;56;33;12;-2;11;12;12;18;18;21;24;32;33;35;37;42;47;49;50;51;54;56;56;59;64;67;68;69;79;89
40;24;13;9;3;29;16;33;7;44;28;62;52;60;43;24;12;53;20;55;25;22;1;37;9;37;11;5;30;3;10;28;5;41;61;21;1;3;5;5;9;10;11;12;20;21;22;24;25;28;28;30;37;37;41;43;44;52;53;55;60;61;62
22;31;13;48;44;21;45;20;20;61;52;30;55;42;36;71;62;41;72;32;40;55;49;34;52;29;13;90;50;59;89;48;48;49;33;37;13;29;30;32;33;34;36;37;40;41;42;48;48;49;49;50;52;52;55;55;59;61;62;71;72;89;90
34;21;36;3;4;5;23;26;3;18;30;33;45;51;33;5;17;7;32;34;11;25;32;22;54;46;33;13;12;-10;13;27;-8;15;21;-6;-10;-8;-6;5;7;11;12;13;13;15;17;18;21;22;25;27;30;32;32;33;33;33;34;45;46;51;54
2;36;28;34;20;6;4;27;36;30;20;-8;-12;9;24;57;44;35;24;55;52;51;28;32;13;55;58;25;49;53;9;45;50;8;26;33;-12;-8;8;9;9;13;20;24;24;25;26;28;30;32;33;35;44;45;49;50;51;52;53;55;55;57;58
41;32;31;45;42;22;49;44;29;80;70;57;81;85;65;67;57;44;66;76;60;70;56;47;63;67;50;94;70;54;89;78;60;53;48;35;35;44;47;48;50;53;54;56;57;57;60;60;63;65;66;67;67;70;70;70;76;78;80;81;85;89;94
14;45;2;5;13;47;10;24;39;19;18;42;6;27;43;33;50;91;40;63;64;0;5;41;-6;26;26;2;17;25;3;27;35;48;61;70;-6;0;2;3;5;6;17;18;19;25;26;26;27;27;33;35;40;41;42;43;48;50;61;63;64;70;91
38;4;13;15;25;33;40;21;21;52;51;52;78;47;43;17;15;29;39;21;14;20;38;37;42;21;27;51;21;22;47;45;33;63;40;50;14;15;17;20;21;21;21;22;27;29;33;37;38;39;40;42;43;45;47;47;50;51;51;52;52;63;78
23;44;12;18;33;21;49;19;8;38;55;24;67;41;12;54;69;62;77;45;47;27;32;18;59;18;12;56;22;10;70;45;27;67;27;13;10;12;12;13;18;18;22;24;27;27;27;32;38;41;45;45;47;54;55;56;59;62;67;67;69;70;77
47;40;43;30;16;20;27;29;45;61;48;52;62;75;80;69;38;57;61;69;83;57;56;54;61;65;78;47;52;65;40;42;43;38;35;58;35;38;38;40;42;43;47;48;52;52;54;56;57;57;58;61;61;61;62;65;65;69;69;75;78;80;83
17;33;10;37;40;33;0;30;0;54;43;37;-3;46;16;70;57;66;25;62;24;37;39;29;-3;34;3;26;66;32;24;53;26;30;58;17;-3;-3;3;16;17;24;24;25;26;26;29;30;32;34;37;37;39;43;46;53;54;57;58;62;66;66;70
12;49;35;25;48;35;12;21;46;30;43;38;10;17;47;65;84;84;53;59;84;53;75;50;45;43;81;17;41;63;42;69;92;36;47;75;10;17;17;30;36;38;41;42;43;43;45;47;47;50;53;53;59;63;65;69;75;75;81;84;84;84;92
16;8;41;29;44;43;9;2;18;42;44;40;17;13;22;26;51;51;2;-10;10;64;82;72;44;24;59;27;12;45;43;42;48;50;33;41;-10;2;10;12;13;17;22;24;26;27;33;40;41;42;42;43;44;44;45;48;50;51;51;59;64;72;82
39;22;48;24;16;21;23;31;47;55;36;45;46;62;79;37;32;40;42;49;56;63;44;53;61;63;86;39;53;70;24;42;44;32;45;63;24;32;32;36;37;39;40;42;42;44;44;45;45;46;49;53;53;55;56;61;62;63;63;63;70;79;86
43;4;33;11;44;3;24;18;11;40;87;40;60;56;41;-4;48;-4;21;14;-1;31;59;34;54;39;28;21;10;14;68;60;43;27;2;-4;-4;-4;-4;-1;2;10;14;14;21;21;27;28;31;34;39;40;40;41;43;48;54;56;59;60;60;68;87
6;25;33;21;49;17;34;7;49;27;50;16;35;7;36;42;58;40;41;24;71;45;79;35;59;31;69;55;16;58;80;38;91;45;7;49;7;7;16;16;24;27;31;35;35;36;38;40;41;42;45;45;49;50;55;58;58;59;69;71;79;80;91
32;24;34;20;4;46;25;44;23;36;33;59;57;56;45;31;9;59;46;56;40;34;22;62;58;66;55;34;44;28;12;39;11;67;76;60;9;11;12;22;28;31;33;34;34;36;39;40;44;45;46;55;56;56;57;58;59;59;60;62;66;67;76
43;24;11;44;33;4;28;9;14;78;66;37;54;42;50;66;41;13;34;13;35;37;35;-3;38;5;21;62;46;45;46;35;39;17;-5;11;-5;-3;5;11;13;13;17;21;34;35;35;35;37;37;38;39;41;42;45;46;46;50;54;62;66;66;78
30;7;2;25;36;13;15;20;22;53;54;43;32;42;49;17;23;6;6;14;15;17;28;0;4;16;17;31;43;38;34;36;49;8;32;26;0;4;6;6;8;14;15;16;17;17;17;23;26;28;31;32;32;34;36;38;42;43;43;49;49;53;54
27;9;31;12;23;32;43;44;34;33;47;59;56;62;41;21;16;38;36;36;32;42;47;57;56;72;57;44;54;38;63;66;42;56;65;61;16;21;32;33;36;36;38;38;41;42;42;44;47;47;54;56;56;56;57;57;59;61;62;63;65;66;72
21;48;42;20;19;32;7;0;26;28;33;49;22;7;42;66;51;72;37;33;59;58;52;64;35;35;48;19;16;37;17;10;41;33;20;53;7;10;16;17;19;20;22;28;33;33;33;35;35;37;37;41;42;48;49;51;52;53;58;59;64;66;72
45;26;29;9;36;2;41;47;12;47;69;37;70;92;47;31;61;11;60;63;20;21;62;31;56;75;31;33;46;3;66;77;33;26;34;-4;-4;3;11;20;21;26;31;31;31;33;33;34;37;46;47;47;56;60;61;62;63;66;69;70;75;77;92
18;37;26;49;33;41;48;6;14;58;37;54;65;14;28;76;52;73;83;29;49;73;53;48;55;12;34;82;51;55;80;34;34;89;35;44;12;14;28;29;34;34;34;35;37;44;48;49;51;52;53;54;55;55;58;65;73;73;76;80;82;83;89
12;42;33;5;15;49;13;3;10;10;15;59;16;13;4;28;42;84;42;35;50;21;45;68;28;24;32;17;1;6;10;16;17;60;48;41;1;4;6;10;10;13;15;16;16;17;17;21;24;28;28;32;35;41;42;42;45;48;50;59;60;68;84
48;14;40;27;45;10;19;40;35;72;93;56;48;80;65;32;53;20;31;49;37;54;85;35;48;79;67;35;49;51;56;83;79;25;50;28;20;25;28;31;32;35;35;37;48;48;49;49;50;51;53;54;56;56;65;67;72;79;79;80;83;85;93
36;21;28;23;43;26;48;33;28;40;70;44;82;60;54;28;61;36;61;47;42;35;67;45;71;55;43;71;52;39;82;69;55;63;52;42;28;35;36;39;40;42;42;43;44;45;47;52;52;54;55;55;60;61;61;63;67;69;70;71;71;82;82
18;18;33;20;24;23;38;18;2;32;32;26;42;30;4;29;37;24;42;24;7;43;43;56;56;37;31;57;33;18;57;36;10;50;37;15;4;7;10;15;18;24;24;26;29;30;31;32;32;33;36;37;37;37;42;42;43;43;50;56;56;57;57
46;2;26;22;7;34;2;0;4;49;53;69;36;39;41;23;5;17;-12;-5;-6;38;17;41;10;23;16;18;11;24;5;-12;-2;25;34;38;-12;-12;-6;-5;-2;5;5;10;11;16;17;17;18;23;23;24;25;34;36;38;38;39;41;41;49;53;69
18;29;34;28;46;20;19;16;22;44;47;30;32;19;39;49;72;46;39;42;41;62;74;45;39;32;49;31;27;44;45;55;65;32;25;25;19;25;25;27;30;31;32;32;32;39;39;39;41;42;44;44;45;45;46;47;49;49;55;62;65;72;74
9;41;0;30;34;38;16;42;4;39;43;35;5;45;11;67;60;77;54;70;30;27;26;28;0;39;-2;43;67;23;37;72;20;46;61;35;-2;0;5;11;20;23;26;27;28;30;35;35;37;39;39;43;43;45;46;54;60;61;67;67;70;72;77
23;36;10;7;22;6;8;41;22;16;27;16;13;55;28;30;42;34;32;63;49;7;17;8;1;40;29;-1;36;29;13;47;30;8;28;20;-1;1;7;8;8;13;13;16;16;17;20;27;28;28;29;29;30;30;32;34;36;40;42;47;49;55;63
47;19;5;26;4;46;1;36;21;53;45;75;48;79;58;25;14;55;19;35;32;11;-6;46;2;31;6;14;53;33;-3;38;25;34;65;64;-6;-3;2;6;11;14;14;19;25;25;31;32;33;34;35;38;45;46;48;53;53;55;58;64;65;75;79
49;13;30;41;19;25;42;33;11;88;54;69;72;78;52;51;21;26;49;26;7;61;47;42;56;60;28;76;73;47;52;40;11;57;41;27;7;11;21;26;26;27;28;40;41;42;47;47;49;51;52;52;54;56;57;60;61;69;72;73;76;78;88
35;14;37;29;43;45;2;13;6;61;72;69;19;38;37;23;48;54;-1;10;2;57;74;76;36;39;42;21;40;15;32;37;31;43;51;47;-1;2;10;15;19;21;23;31;32;36;37;37;38;39;40;42;43;47;48;51;54;57;61;69;72;74;76
36;38;41;31;35;21;27;45;48;59;67;42;46;80;82;59;65;55;51;67;68;70;65;59;68;68;85;39;66;62;56;71;79;48;51;65;39;42;46;48;51;51;55;56;59;59;59;62;65;65;65;66;67;67;68;68;68;70;71;79;80;82;85
29;36;14;2;6;19;34;4;36;14;30;39;46;23;65;30;24;52;51;34;68;3;7;32;30;-2;36;32;-13;20;20;8;40;38;14;54;-13;-2;3;7;8;14;14;20;20;23;24;30;30;30;32;32;34;36;38;39;40;46;51;52;54;65;68
10;25;16;35;35;46;47;3;14;26;29;53;38;10;24;49;58;58;62;17;30;48;41;60;45;7;19;63;27;47;82;31;49;85;35;56;7;10;17;19;24;26;27;29;30;31;35;38;41;45;47;48;49;49;53;56;58;58;60;62;63;82;85
33;8;46;25;10;9;36;48;4;53;35;24;57;66;22;19;11;-1;29;41;7;56;55;44;79;78;46;59;61;28;36;53;9;45;38;-2;-2;-1;7;9;11;19;22;24;28;29;35;36;38;41;44;45;46;53;53;55;56;57;59;61;66;78;79
46;18;2;35;15;13;5;21;20;66;42;55;45;52;54;38;26;17;23;39;23;23;11;-2;-7;10;15;22;43;54;19;28;17;16;19;30;-7;-2;10;11;15;16;17;17;19;19;22;23;23;23;26;28;30;38;39;42;43;45;52;54;54;55;66
8;1;41;15;42;9;4;28;40;9;49;3;10;18;36;0;33;-7;-11;11;39;42;66;47;43;59;64;5;35;35;44;64;76;-2;37;41;-11;-7;-2;0;3;5;9;10;11;18;33;35;35;36;37;39;41;42;43;44;47;49;59;64;64;66;76
28;48;16;3;19;0;11;15;33;20;35;19;38;27;44;37;66;47;43;46;77;18;15;5;21;11;49;4;2;28;25;16;39;-2;-2;20;-2;-2;2;4;5;11;15;16;18;19;20;20;21;25;27;28;35;37;38;39;43;44;46;47;49;66;77
25;22;27;31;7;28;31;12;36;49;27;44;44;34;48;33;21;44;38;21;55;58;29;43;38;30;49;61;28;57;22;12;35;45;23;62;12;21;21;22;23;27;28;29;30;33;34;35;38;38;43;44;44;44;45;48;49;49;55;57;58;61;62
31;0;47;14;21;27;48;13;48;42;42;51;68;27;59;10;5;19;35;7;39;57;51;67;79;52;82;58;22;45;49;14;63;61;36;66;5;7;10;14;19;22;27;35;36;39;42;42;45;49;51;51;52;57;58;59;61;63;66;67;68;79;82
30;13;9;36;34;0;35;7;5;55;47;25;57;24;27;39;43;1;31;0;14;37;23;1;24;8;-6;62;36;27;56;37;23;24;0;-9;-9;-6;0;0;1;1;8;14;23;23;24;24;24;25;27;27;31;36;37;37;39;43;47;55;56;57;62
2;2;14;16;3;1;0;9;22;2;-13;-12;-13;8;6;12;-14;-9;-17;11;19;19;14;11;3;19;18;10;13;21;-7;1;13;-9;4;13;-17;-14;-13;-13;-12;-9;-9;-7;1;2;3;4;6;8;10;11;11;12;13;13;13;14;18;19;19;19;21
6;46;23;12;6;31;10;18;12;6;10;34;3;19;5;44;50;63;51;54;53;17;28;49;15;38;24;19;14;7;0;5;6;28;49;37;0;3;5;5;6;6;7;10;14;15;17;19;19;24;28;28;34;37;38;44;49;49;50;51;53;54;63
6;19;44;12;38;5;2;39;0;2;34;8;-9;45;6;13;44;10;6;41;4;46;72;45;40;67;29;5;50;-4;29;67;32;-3;31;-3;-9;-4;-3;-3;2;4;5;6;6;8;10;13;29;29;31;32;34;40;41;44;45;45;46;50;67;67;72
20;4;3;19;0;30;49;7;21;22;10;38;66;18;36;22;-5;33;40;1;11;10;-3;28;49;5;10;49;9;33;34;-3;18;75;29;44;-5;-3;-3;1;5;9;10;10;10;11;18;18;22;22;28;29;33;33;34;36;38;40;44;49;49;66;75
37;13;0;4;45;45;44;15;44;21;65;78;80;37;81;14;46;42;57;21;56;-10;39;41;37;10;32;42;6;46;70;59;71;69;51;71;-10;6;10;14;21;21;32;37;37;39;41;42;42;46;46;51;56;57;59;65;69;70;71;71;78;80;81
34;30;30;26;44;9;25;21;7;45;62;28;44;39;27;51;54;31;49;51;22;41;59;26;40;40;22;43;35;16;50;55;38;23;14;-2;-2;14;16;22;22;23;26;27;28;31;35;38;39;40;40;41;43;44;45;49;50;51;51;54;55;59;62
42;41;6;49;42;14;21;23;9;76;75;54;49;61;39;75;77;52;55;64;37;46;40;0;21;11;-4;60;66;42;51;48;41;23;17;4;-4;0;4;11;17;21;23;37;39;40;41;42;46;48;49;51;52;54;55;60;61;64;66;75;75;76;77
25;21;47;23;45;36;11;2;10;37;65;42;35;27;25;33;49;37;15;11;30;62;88;82;39;49;41;22;9;13;52;27;39;35;28;27;9;11;13;15;22;25;27;27;27;28;30;33;35;35;37;37;39;39;41;42;49;49;52;62;65;82;88
4;49;26;34;27;29;37;4;23;38;26;30;22;1;18;82;60;67;66;40;62;46;36;40;52;17;48;69;27;38;59;28;35;65;20;46;1;17;18;20;22;26;27;28;30;35;36;38;38;40;40;46;46;48;52;59;60;62;65;66;67;69;82
3;42;6;21;29;43;7;39;37;10;26;41;-9;42;30;53;67;71;47;74;69;12;27;38;2;36;41;13;44;42;24;49;52;40;67;61;-9;2;10;12;13;24;26;27;30;36;38;40;41;41;42;42;44;47;49;52;53;61;67;67;69;71;74
11;17;44;35;26;1;11;41;28;31;35;6;18;42;20;41;28;18;24;38;36;65;64;27;35;70;54;31;63;44;34;52;38;0;25;14;0;6;14;18;18;20;24;25;27;28;31;31;34;35;35;36;38;38;41;42;44;52;54;63;64;65;70
0;3;35;17;21;18;17;24;5;10;4;2;0;4;1;16;6;5;19;26;8;51;51;53;48;59;25;32;31;18;22;42;6;17;32;6;0;1;2;4;4;5;6;6;6;8;10;16;17;18;19;22;25;26;31;32;32;42;48;51;51;53;59
18;9;40;8;20;1;17;24;29;12;34;18;19;27;40;-1;14;-3;19;33;36;48;44;38;43;60;58;9;18;18;33;37;36;12;18;25;-3;-1;9;12;12;14;18;18;18;18;19;19;25;27;33;33;34;36;36;37;38;40;43;44;48;58;60
13;31;25;39;30;16;31;36;11;44;29;13;25;38;12;70;44;39;44;65;23;49;38;32;50;46;17;53;65;38;55;52;35;34;48;11;11;12;13;17;23;25;29;32;34;35;38;38;38;39;44;44;44;46;48;49;50;52;53;55;65;65;70
5;13;47;8;0;8;45;39;4;-3;-12;9;49;34;6;12;-5;21;46;43;0;40;45;37;87;72;33;52;27;-8;27;33;0;52;42;9;-12;-8;-5;-3;0;0;6;9;9;12;21;27;27;33;33;34;37;40;42;43;45;46;49;52;52;72;87
35;29;27;32;8;11;43;30;18;60;28;27;77;61;44;46;31;23;72;52;33;44;28;28;60;56;37;68;56;35;44;26;21;36;28;11;11;21;23;26;27;28;28;28;28;31;33;35;36;37;44;44;44;46;52;56;56;60;60;61;68;72;77
2;46;15;38;8;30;45;9;49;26;4;30;28;3;44;76;52;60;88;54;82;51;23;44;51;5;53;71;29;71;37;17;47;62;28;68;3;4;5;17;23;26;28;28;29;30;37;44;44;47;51;51;52;53;54;60;62;68;71;71;76;82;88
46;48;32;22;18;42;24;1;1;65;57;70;53;43;31;61;55;84;72;37;42;53;43;72;53;18;26;29;16;15;37;16;14;65;31;39;14;15;16;16;18;26;29;31;31;37;37;39;42;43;43;53;53;53;55;57;61;65;65;70;72;72;84
6;32;1;34;25;34;5;2;28;39;21;21;-9;1;33;66;55;62;26;31;49;25;11;32;-12;1;21;38;32;51;16;23;53;27;23;55;-12;-9;1;1;11;16;21;21;21;23;23;25;26;27;31;32;32;33;38;39;49;51;53;55;55;62;66
24;19;47;17;32;19;29;2;8;25;54;33;45;18;26;22;45;33;28;10;23;58;60;62;67;35;46;28;5;17;51;24;27;46;20;23;5;10;17;18;20;22;23;23;24;25;26;27;28;28;33;33;35;45;45;46;46;51;54;58;60;62;67
14;26;21;26;12;2;37;9;29;32;18;6;36;11;38;48;19;23;50;20;47;29;21;17;54;26;34;45;23;48;35;6;28;19;8;25;6;6;8;11;17;18;19;19;20;21;23;23;25;26;28;29;32;34;35;36;38;45;47;48;48;50;54
21;16;41;9;39;30;33;28;1;23;53;50;44;49;22;12;51;37;34;37;14;38;80;56;58;56;36;27;32;2;65;48;25;61;46;15;2;12;14;15;22;23;25;27;32;34;36;37;37;38;44;46;48;49;50;51;53;56;56;58;61;65;80
13;20;33;26;28;32;17;22;39;26;41;41;10;17;42;27;45;39;19;42;50;48;46;52;35;44;70;36;44;49;30;40;51;48;54;56;10;17;19;26;27;30;35;36;39;40;41;41;42;42;44;44;45;46;48;48;49;50;51;52;54;56;70
34;48;8;5;9;23;40;11;20;35;34;46;59;33;43;35;50;62;79;56;51;-5;2;17;35;6;27;26;1;5;37;10;19;45;23;32;-5;1;2;5;6;10;17;19;23;26;27;32;33;34;35;35;35;37;43;45;46;50;51;56;59;62;79
32;11;27;3;12;41;1;43;38;20;32;56;31;68;56;8;19;43;-2;44;49;13;37;57;14;64;52;-4;38;32;-1;38;49;22;79;66;-4;-2;-1;8;13;14;19;20;22;31;32;32;37;38;38;43;44;49;49;52;56;56;57;64;66;68;79
2;31;11;40;39;39;42;24;34;31;29;26;30;9;20;60;61;58;58;40;54;32;31;33;39;24;34;74;44;59;74;51;63;80;48;62;9;20;24;26;29;30;31;31;32;33;34;39;40;44;48;51;54;58;58;59;60;61;62;63;74;74;80
49;1;38;21;1;23;44;24;11;69;30;56;82;68;55;3;-17;10;27;24;-3;45;39;61;74;42;48;64;33;22;30;15;-3;59;43;22;-17;-3;-3;3;10;15;22;22;24;27;30;30;33;39;42;43;45;48;55;56;59;61;64;68;69;74;82
21;23;38;27;30;5;5;49;39;40;35;6;23;59;48;46;41;17;10;64;57;47;58;33;28;74;63;25;76;50;26;75;53;-10;50;41;-10;6;10;17;23;25;26;28;33;35;40;41;41;46;47;48;50;50;53;57;58;59;63;64;74;75;76
28;0;27;13;21;15;18;41;31;33;45;43;39;63;59;-4;16;8;4;38;20;36;30;23;38;64;41;21;46;38;39;45;50;29;42;42;-4;4;8;16;20;21;23;29;30;33;36;38;38;38;39;39;41;42;42;43;45;45;46;50;59;63;64
6;16;39;28;22;0;9;21;33;16;23;-11;0;19;33;32;31;0;17;35;41;56;50;20;40;49;58;34;47;54;18;30;39;9;12;21;-11;0;0;9;12;16;17;18;19;20;21;23;30;31;32;33;34;35;39;40;41;47;49;50;54;56;58
17;14;31;42;43;15;11;5;4;54;60;14;13;6;11;38;53;22;12;0;5;73;69;29;34;34;27;47;29;29;46;33;42;19;4;1;0;1;4;5;6;11;12;13;14;19;22;27;29;29;29;33;34;34;38;42;46;47;53;54;60;69;73
18;29;12;47;37;22;6;24;18;65;40;36;16;24;25;69;65;31;23;36;39;42;32;30;-2;20;20;41;51;54;32;45;46;23;33;28;-2;16;20;20;23;23;24;25;28;30;31;32;32;33;36;36;39;40;41;42;45;46;51;54;65;65;69
16;20;27;15;8;10;45;48;11;12;12;12;46;63;8;30;10;10;52;67;21;30;24;21;67;62;19;45;51;8;35;50;8;42;57;1;1;8;8;8;10;10;12;12;12;19;21;21;24;30;30;35;42;45;46;50;51;52;57;62;63;67;67
20;35;1;40;1;31;38;31;16;42;12;49;43;48;36;64;28;59;56;55;31;33;-17;18;24;16;10;64;69;54;19;29;6;68;44;43;-17;6;10;12;16;18;19;24;28;29;31;33;36;42;43;43;44;48;49;54;55;56;59;64;64;68;69
0;37;2;4;25;34;0;42;22;-6;11;33;-7;38;14;23;42;62;34;69;51;4;7;23;-12;34;7;-1;33;15;18;52;29;17;58;45;-12;-7;-6;-1;4;7;7;11;14;15;17;18;23;23;29;33;33;34;34;38;42;45;51;52;58;62;69
44;39;5;15;6;12;21;15;35;49;48;51;57;53;70;45;38;44;40;48;72;15;7;9;6;20;21;18;24;42;26;20;34;13;23;33;6;7;9;13;15;18;20;20;21;23;24;26;33;34;38;40;42;44;45;48;48;49;51;53;57;70;72
37;33;7;46;29;38;5;31;11;78;61;72;35;55;30;61;50;52;38;62;28;50;23;43;12;32;3;49;71;53;30;49;36;35;60;42;3;12;23;28;30;30;32;35;35;36;38;42;43;49;49;50;50;52;53;55;60;61;61;62;71;72;78
22;27;23;13;39;49;8;29;23;25;52;54;14;37;45;21;51;58;23;49;43;32;53;58;25;50;44;20;42;18;40;54;49;47;77;69;14;18;20;21;23;25;25;32;37;40;42;43;44;45;47;49;49;50;51;52;53;54;54;58;58;69;77
27;49;34;3;43;38;20;40;43;13;51;46;35;48;69;42;79;76;65;79;89;33;71;70;37;64;72;18;30;41;62;74;79;55;72;76;13;18;30;33;35;37;41;42;46;48;51;55;62;64;65;69;70;71;72;72;74;76;76;79;79;79;89
4;28;24;15;5;44;36;46;49;14;6;48;38;40;47;31;22;62;55;62;77;37;25;67;40;57;59;44;58;53;30;33;40;68;84;87;6;14;22;25;30;31;33;37;38;40;40;40;44;47;48;53;55;57;58;59;62;62;67;68;77;84;87
12;21;4;14;6;32;6;8;28;7;7;39;3;15;32;32;18;39;19;12;37;5;9;35;-10;11;29;3;6;40;8;0;32;36;38;44;-10;0;3;3;5;6;7;7;8;9;11;12;15;18;19;29;32;32;32;35;36;37;38;39;39;40;44
14;35;48;31;34;16;29;42;44;36;41;24;33;53;53;47;54;42;50;71;76;69;66;48;77;86;74;57;65;70;54;65;63;27;58;45;24;27;33;36;41;42;45;47;48;50;53;53;54;54;57;58;63;65;65;66;69;70;71;74;76;77;86
0;38;36;40;16;17;20;42;29;37;8;8;9;26;22;68;46;36;47;74;66;61;46;36;51;63;63;43;65;56;31;42;28;21;48;29;8;8;9;21;22;26;28;29;31;36;36;37;42;43;46;46;47;48;51;56;61;63;63;65;66;68;74
34;6;20;25;34;27;48;17;43;43;63;48;62;50;76;26;40;16;50;5;37;25;40;28;56;35;62;64;29;49;63;39;68;63;26;66;5;16;25;26;26;28;29;35;37;39;40;40;43;48;49;50;50;56;62;62;63;63;63;64;66;68;76
21;47;3;22;24;16;10;48;16;29;29;24;17;68;23;50;61;52;42;80;60;5;16;10;-7;51;11;21;62;24;33;54;21;19;58;32;-7;5;10;11;16;17;19;21;21;23;24;24;29;29;32;33;42;50;51;52;54;58;60;61;62;68;80
43;14;18;34;36;49;0;40;16;75;71;77;37;80;54;45;45;56;-4;42;28;47;34;49;15;38;15;14;71;31;33;75;48;33;71;56;-4;14;15;15;28;31;33;33;34;37;38;42;45;45;47;48;49;54;56;56;71;71;71;75;75;77;80
32;24;10;6;33;23;43;3;47;24;49;47;66;22;68;21;48;27;65;11;53;7;39;21;40;-1;56;49;-6;46;66;31;73;48;12;51;-6;-1;7;11;12;21;21;22;24;27;31;39;40;46;47;48;48;49;49;51;53;56;65;66;66;68;73
46;7;45;36;11;18;36;23;25;68;55;50;75;49;69;38;13;25;29;27;25;80;51;55;61;61;61;69;53;56;37;19;16;45;28;35;13;16;19;25;25;27;28;29;35;37;38;45;49;50;51;53;55;55;56;61;61;61;68;69;69;75;80
16;19;49;34;44;33;8;40;28;42;41;40;20;45;32;49;43;34;9;53;33;64;75;76;37;72;73;32;66;43;42;70;59;22;62;41;9;20;22;32;32;33;34;37;40;41;41;42;42;43;43;45;49;53;59;62;64;66;70;72;73;75;76
29;0;30;17;16;31;33;17;13;35;28;57;44;28;24;4;1;26;23;13;9;46;41;59;44;35;26;50;16;11;43;14;21;60;40;24;1;4;9;11;13;14;16;21;23;24;24;26;26;28;28;35;35;40;41;43;44;44;46;50;57;59;60
43;7;27;23;15;23;13;30;48;51;39;54;46;59;80;28;8;28;11;24;44;37;28;44;24;56;64;24;40;62;19;27;45;27;35;68;8;11;19;24;24;24;27;27;28;28;28;35;37;39;40;44;44;45;46;51;54;56;59;62;64;68;80
27;11;38;27;49;49;18;36;9;39;69;59;38;43;30;25;57;48;13;36;8;56;81;84;47;56;43;32;47;20;50;76;55;54;73;38;8;13;20;25;30;32;36;38;38;39;43;43;47;47;48;50;54;55;56;56;57;59;69;73;76;81;84
42;48;48;8;5;9;3;28;48;43;31;48;33;56;70;44;49;55;45;56;85;56;45;53;43;58;84;-4;25;44;1;28;46;7;30;45;-4;1;7;25;28;30;31;33;43;43;44;44;45;45;45;46;48;49;53;55;56;56;56;58;70;84;85
21;22;5;2;47;17;4;30;7;20;48;22;16;42;26;21;63;35;24;38;10;-3;48;22;-8;34;-6;-7;24;-6;32;59;50;10;30;17;-8;-7;-6;-6;-3;10;10;16;17;20;21;22;22;24;24;26;30;32;34;35;38;42;48;48;50;59;63
0;29;31;49;22;20;24;6;20;29;12;11;22;5;5;67;36;38;33;22;45;79;43;31;51;27;42;72;44;62;37;14;26;34;24;25;5;5;11;12;14;22;22;24;25;26;27;29;31;33;34;36;37;38;42;43;44;45;51;62;67;72;79
